2025-11-27 15:47:28.995 | INFO     | AutoResponder initialized 
2025-11-27 16:30:36.515 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.515 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.516 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.517 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.518 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.519 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.522 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:36.523 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.561 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.561 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.571 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.571 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.572 | INFO     | 🤖 Starting OpenCode execution on server... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.573 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.584 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.585 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.586 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.588 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.589 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.590 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.594 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:37.595 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:38.648 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:38.650 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:38.664 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:38.664 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:38.665 | INFO     | ⏳ Retrying SSH execution in 10 seconds... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.675 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 2/3 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.676 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.681 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.682 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.682 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.683 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.683 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.684 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.686 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:48.687 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.722 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.723 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.728 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.729 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.729 | INFO     | 🤖 Starting OpenCode execution on server... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.730 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.736 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.737 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.737 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.738 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.739 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.739 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.742 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:49.742 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:50.745 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:50.746 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:50.751 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:50.751 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:30:50.752 | INFO     | ⏳ Retrying SSH execution in 20 seconds... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.772 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 3/3 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.773 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.785 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.786 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.786 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.789 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.790 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.793 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.797 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:10.798 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.803 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.803 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.822 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.823 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.823 | INFO     | 🤖 Starting OpenCode execution on server... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.823 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.833 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.835 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.835 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.837 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.837 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.839 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.845 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:11.846 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.850 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.851 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.858 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.859 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.860 | ERROR    | ❌ All 3 SSH execution attempts failed for server [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.861 | ERROR    | ❌ Plan execution failed after 36.36s [alert:2ff9655d, exec:6dac9633]
2025-11-27 16:31:12.862 | INFO     | 🚨 NEW ALERT DETECTED - Source: unknown -> Target: unknown | Type: unknown [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.863 | INFO     | 📝 Generating remediation plan... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.863 | INFO     | Alert formatted for planner (full text below) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.870 | INFO     | ✅ Plan generated successfully (0.01s) | Executor: 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.870 | INFO     | 🚀 Starting plan execution via SSH... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.872 | INFO     | 🎯 Target determined: server at 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.872 | INFO     | 🔑 Checking SSH key setup... 
2025-11-27 16:31:12.875 | INFO     | ✅ SSH client found: /usr/bin/ssh 
2025-11-27 16:31:12.879 | INFO     | ✅ ssh-keygen found: /usr/bin/ssh-keygen 
2025-11-27 16:31:12.879 | INFO     | ✅ SSH key permissions set correctly 
2025-11-27 16:31:12.880 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 1/3 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.880 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.891 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.892 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.892 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.895 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.895 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.897 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.899 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:12.900 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.914 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.915 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.921 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.921 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.922 | INFO     | 🤖 Starting OpenCode execution on server... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.923 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.931 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.932 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.932 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.934 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.935 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.936 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.942 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:13.943 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:15.001 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:15.002 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:15.011 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:15.012 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:15.013 | INFO     | ⏳ Retrying SSH execution in 10 seconds... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.023 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 2/3 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.024 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.040 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.041 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.041 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.043 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.044 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.047 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.051 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:25.051 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.074 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.075 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.087 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.088 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.089 | INFO     | 🤖 Starting OpenCode execution on server... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.090 | INFO     | 🔄 Full SSH command: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 'OPENCODE_API_KEY=sk-dbb9b6c... opencode run --agent soc_god "<context>"' [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.104 | ERROR    | ❌ SSH OpenCode execution FAILED on server (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.105 | INFO     | 🔍 SSH connection issue detected - running diagnostics... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.106 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.110 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.111 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.113 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.116 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:26.117 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:27.161 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:27.161 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:27.167 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:27.167 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:27.168 | INFO     | ⏳ Retrying SSH execution in 20 seconds... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.187 | INFO     | 🚀 Executing plan via SSH on server (172.31.0.10) - attempt 3/3 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.187 | INFO     | 🔐 Testing SSH connectivity: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=ERROR -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_CONNECTIVITY_TEST [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.192 | ERROR    | ❌ SSH connectivity test failed for server (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.193 | INFO     | 🔍 Running SSH diagnostics due to test failure... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.193 | INFO     | 🔍 Diagnosing SSH connectivity to 172.31.0.10... [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.194 | INFO     | ✅ SSH client found at: /usr/bin/ssh [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.194 | INFO     | ✅ SSH key found at /root/.ssh/id_rsa_auto_responder [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.195 | INFO     | 🏠 Running from host: instance-20251104-1550 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.197 | INFO     | 🌐 Our IPs: 127.0.0.1, 10.0.0.195, 172.17.0.1, 172.30.0.254, 172.31.0.254 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:47.197 | INFO     | 🏓 Testing ping: ping -c 2 -W 3 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:48.217 | INFO     | ✅ Ping to 172.31.0.10: SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:48.218 | INFO     | 🔐 Testing SSH: ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o ConnectTimeout=10 -o BatchMode=yes -o LogLevel=DEBUG -i /root/.ssh/id_rsa_auto_responder -p 22 root@172.31.0.10 echo SSH_TEST_SUCCESS [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:48.223 | ERROR    | ❌ SSH connection to 172.31.0.10: FAILED (exit code: 255) [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:48.224 | INFO     | 🏁 SSH connectivity diagnosis completed for 172.31.0.10 [alert:77b4c4d3, exec:b326324f]
2025-11-27 16:31:48.224 | INFO     | 🤖 Starting OpenCode execution on server... [alert:77b4c4d3, exec:b326324f]
